"Institute","Academic Program Name","Quota","Category","Gender","Closing Rank"
"National Institute of Technology Calicut","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","2686"
"National Institute of Technology Calicut","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only (including Supernumerary)","2919"
"National Institute of Technology Calicut","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","869"
"National Institute of Technology Calicut","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","ST","Female-only (including Supernumerary)","1446"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","12264"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","13963"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral","58"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","22874"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","EWS","Female-only (including Supernumerary)","13421"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","4082"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","5134"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","Gender-Neutral","279"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","6719"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","Female-only (including Supernumerary)","9031"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","6198"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","Female-only (including Supernumerary)","5467"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","7433"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","10983"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Female-only (including Supernumerary)","707"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","1260"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","1589"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","EWS (PwD)","Gender-Neutral","91"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","2574"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","4372"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","Gender-Neutral","133"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","1665"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only (including Supernumerary)","3773"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","411"
"National Institute of Technology Calicut","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","Female-only (including Supernumerary)","1220"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","21437"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","24186"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","33778"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","HS","EWS","Female-only (including Supernumerary)","88460"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","9819"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","9539"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","5321"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","HS","SC","Female-only (including Supernumerary)","10926"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","1685"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","16218"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","26715"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral","1671"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","3333"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","6978"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","12361"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","4856"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","1258"
"National Institute of Technology Calicut","Engineering Physics (4 Years, Bachelor of Technology)","OS","ST","Female-only (including Supernumerary)","4205"
"National Institute of Technology Calicut","Materials Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","36082"
"National Institute of Technology Calicut","Materials Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","32439"
"National Institute of Technology Calicut","Materials Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral","1128"
"National Institute of Technology Calicut","Materials Science and Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","33781"
"National Institute of Technology Calicut","Materials Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","12355"
"National Institute of Technology Calicut","Materials Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","10680"
"National Institute of Technology Calicut","Materials Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","16049"
"National Institute of Technology Calicut","Materials Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","Female-only (including Supernumerary)","18073"
"National Institute of Technology Calicut","Materials Science and Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","36888"
"National Institute of Technology Calicut","Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","33674"
"National Institute of Technology Calicut","Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","44098"
"National Institute of Technology Calicut","Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","6173"
"National Institute of Technology Calicut","Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","8786"
"National Institute of Technology Calicut","Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","12440"
"National Institute of Technology Calicut","Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","14486"
"National Institute of Technology Calicut","Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","6885"
"National Institute of Technology Calicut","Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","1940"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","22280"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","27770"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral","1321"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","36039"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","EWS","Female-only (including Supernumerary)","38676"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","7893"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","9916"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","Gender-Neutral","1872"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","Female-only (including Supernumerary)","1928"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","13856"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC","Female-only (including Supernumerary)","10192"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","15322"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","20611"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","30239"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral","963"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Female-only (including Supernumerary)","1683"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","3546"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","5911"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","6889"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","11749"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","Female-only (including Supernumerary)","998"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","4556"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only (including Supernumerary)","6662"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","1466"
"National Institute of Technology Calicut","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","Female-only (including Supernumerary)","2253"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","41705"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","38975"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","59113"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","HS","EWS","Female-only (including Supernumerary)","76781"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","14647"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","12726"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","18762"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","HS","SC","Female-only (including Supernumerary)","18532"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","33433"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","41373"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Female-only (including Supernumerary)","2272"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","6564"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","12253"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","14652"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","Gender-Neutral","1002"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","5806"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only (including Supernumerary)","8081"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","1889"
"National Institute of Technology Calicut","Production Engineering (4 Years, Bachelor of Technology)","OS","ST","Female-only (including Supernumerary)","3414"
"National Institute of Technology Delhi","Aerospace Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","19407"
"National Institute of Technology Delhi","Aerospace Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","32479"
"National Institute of Technology Delhi","Aerospace Engineering (4 Years, Bachelor of Technology)","HS","EWS","Female-only (including Supernumerary)","7633"
"National Institute of Technology Delhi","Aerospace Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","13550"
"National Institute of Technology Delhi","Aerospace Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","2853"
"National Institute of Technology Delhi","Aerospace Engineering (4 Years, Bachelor of Technology)","HS","SC","Female-only (including Supernumerary)","6929"
"National Institute of Technology Delhi","Aerospace Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","3567"
"National Institute of Technology Delhi","Aerospace Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","14243"
"National Institute of Technology Delhi","Aerospace Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","6370"
"National Institute of Technology Delhi","Aerospace Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","5142"
"National Institute of Technology Delhi","Aerospace Engineering (4 Years, Bachelor of Technology)","OS","EWS (PwD)","Gender-Neutral","442"
"National Institute of Technology Delhi","Aerospace Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","4743"
"National Institute of Technology Delhi","Aerospace Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","2236"
"National Institute of Technology Delhi","Aerospace Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","785"
"National Institute of Technology Delhi","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","12510"
"National Institute of Technology Delhi","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","16573"
"National Institute of Technology Delhi","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","2280"
"National Institute of Technology Delhi","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","6267"
"National Institute of Technology Delhi","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","10865"
"National Institute of Technology Delhi","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","2684"
"National Institute of Technology Delhi","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","2525"
"National Institute of Technology Delhi","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","8572"
"National Institute of Technology Delhi","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","13111"
"National Institute of Technology Delhi","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral","194"
"National Institute of Technology Delhi","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","1318"
"National Institute of Technology Delhi","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","2105"
"National Institute of Technology Delhi","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","5621"
"National Institute of Technology Delhi","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","1621"
"National Institute of Technology Delhi","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","36329"
"National Institute of Technology Delhi","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","23962"
"National Institute of Technology Delhi","Civil Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","7683"
"National Institute of Technology Delhi","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","18429"
"National Institute of Technology Delhi","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","27213"
"National Institute of Technology Delhi","Civil Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","5498"
"National Institute of Technology Delhi","Civil Engineering (4 Years, Bachelor of Technology)","HS","SC","Female-only (including Supernumerary)","7381"
"National Institute of Technology Delhi","Civil Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","3188"
"National Institute of Technology Delhi","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","27045"
"National Institute of Technology Delhi","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","36193"
"National Institute of Technology Delhi","Civil Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","7874"
"National Institute of Technology Delhi","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","9096"
"National Institute of Technology Delhi","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","3471"
"National Institute of Technology Delhi","Civil Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","379"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","12455"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","16787"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral","579"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","3311"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","EWS","Female-only (including Supernumerary)","2971"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","5688"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","7187"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","Female-only (including Supernumerary)","247"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","2641"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","Female-only (including Supernumerary)","4640"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","SC (PwD)","Gender-Neutral","96"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","617"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","ST","Female-only (including Supernumerary)","2135"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","8018"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","13868"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Female-only (including Supernumerary)","403"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","1419"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","2128"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","EWS (PwD)","Gender-Neutral","57"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","3444"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","3595"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","Female-only (including Supernumerary)","498"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","1584"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only (including Supernumerary)","2872"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","443"
"National Institute of Technology Delhi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","Female-only (including Supernumerary)","913"
"National Institute of Technology Delhi","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","25757"
"National Institute of Technology Delhi","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","34150"
"National Institute of Technology Delhi","Electrical Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","4769"
"National Institute of Technology Delhi","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","12598"
"National Institute of Technology Delhi","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","19632"
"National Institute of Technology Delhi","Electrical Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","3586"
"National Institute of Technology Delhi","Electrical Engineering (4 Years, Bachelor of Technology)","HS","SC","Female-only (including Supernumerary)","6912"
"National Institute of Technology Delhi","Electrical Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","3938"
"National Institute of Technology Delhi","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","16739"
"National Institute of Technology Delhi","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","25855"
"National Institute of Technology Delhi","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral","602"
"National Institute of Technology Delhi","Electrical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","2875"
"National Institute of Technology Delhi","Electrical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","4125"
"National Institute of Technology Delhi","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","6190"
"National Institute of Technology Delhi","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only (including Supernumerary)","10436"
"National Institute of Technology Delhi","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","Gender-Neutral","371"
"National Institute of Technology Delhi","Electrical Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","2935"
"National Institute of Technology Delhi","Electrical Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only (including Supernumerary)","4063"
"National Institute of Technology Delhi","Electrical Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","1448"
"National Institute of Technology Delhi","Electrical Engineering (4 Years, Bachelor of Technology)","OS","ST","Female-only (including Supernumerary)","1595"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","16179"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","22726"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","3977"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral","10568"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only (including Supernumerary)","17102"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","3671"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","Female-only (including Supernumerary)","5450"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","2529"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","12080"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only (including Supernumerary)","17923"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral","459"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","1919"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only (including Supernumerary)","3074"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral","4713"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","Female-only (including Supernumerary)","628"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","2536"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only (including Supernumerary)","1752"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","991"
"National Institute of Technology Delhi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","Female-only (including Supernumerary)","1518"
"National Institute of Technology Delhi","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","30040"
"National Institute of Technology Delhi","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only (including Supernumerary)","36212"
"National Institute of Technology Delhi","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","6684"
